address,city,company_name,phone,state,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,created_at,updated_at
2150 Hawkins Street,Port Coquitlam,Walmart,604-472-1225,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3B 0G6,-122.736,49.2532,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
3122 Mt. Lehman Road,Abbotsford,Walmart,604-504-2080,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V4X 0B3,-122.381,49.0584,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
1900 Major Mackenzie Drive,Maple,Walmart,905-417-3766,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L6A 4R9,-79.5012,43.858,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
255 Silver Linden Drive Richmond Hill,Richmond Hill,Walmart,905-747-0628,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4B 4V5,-79.4144,43.8412,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
3132 Eglington Avenue East Scarborough,East Scarborough,Walmart,416-265-2355,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,M1J 2H1,-79.2264,43.7421,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
5357 Fernbank Road,Kanata,Walmart,613-831-2636,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K2S 1B6,-75.8707,45.2738,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
31956 Lougheed Hwy Mission,Mission,Walmart,604-820-0048,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V2V 1A1,-122.339,49.132,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
1115 Barton Street E.,Hamilton,Walmart,905-548-6680,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L8H 2V2,-79.815,43.2512,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
16940 -127th Street North West Edmonton,North West Edmonton,Walmart,780-457-4366,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T6V 1S8,-113.545,53.6242,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
400 - 7000 Emerald Drive Sherwood Park,Sherwood Park,Walmart,780-464-0318,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T8H 0P5,-113.298,53.5565,,2013-09-16 12:34:07 UTC,2013-09-16 12:34:07 UTC
1500 Dundas Street East Mississauga,East Mississauga,Walmart,905-615-1018,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4X 1L4,-79.5803,43.6126,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
801 St. David Street N.,Fergus,Walmart,519-843-1591,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N1M 2L1,-80.39,43.7132,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
"250,boul. Brisebois Ch",Ch,Walmart,450-699-3435,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J6K 4W8,-73.7651,45.3447,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
7333 Goreway Dr Westwood Mall,Malton,Walmart,905-612-8076,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4T 2T8,-79.6399,43.721,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
"400,avenue Dorval",Dorval,Walmart,514-636-1145,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H9S 3H7,-73.7412,45.4452,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
184 Highway 12 North,Steinbach,Walmart,204-346-9717,MB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,Closed,Closed,R5G 0Y1,-96.6885,49.5414,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
500-2nd Avenue West,Prince Rupert,Walmart,250-624-8686,BC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,9:00am,6:00pm,V8J 3T6,-130.327,54.3127,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1221 Canyon Meadows Drive SE,Calgary,Walmart,403-225-6638,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2J 6G2,-114.031,50.9311,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
3931 Calgary Trail NW,Edmonton,Walmart,780-437-7468,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T6J 5M8,-113.496,53.4734,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
9402-135th Avenue North West,Edmonton,Walmart,780-406-8807,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T5E 5R8,-113.487,53.5972,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1 Westmount Shopping Centre NW,Edmonton,Walmart,780-453-5801,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T5M 3L7,-113.573,53.5604,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
100 Meadowlark Shopping Centre NW Suite 100,Edmonton,Walmart,780-483-4522,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T5R 5X1,-113.594,53.5208,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
2202 Jane Street,Toronto,Walmart,416-243-2363,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,M3M 1A4,-79.5129,43.7201,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
3487 Lawrence Avenue East,Scarborough,Walmart,416-289-4067,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,M1H 1B2,-79.2265,43.7582,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
499 Mohawk Rd. E.,Hamilton,Walmart,905-574-5804,ON,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,L8V 4L7,-79.8531,43.2216,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1005 Ottawa Street North,Kitchener,Walmart,519-748-2118,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,9:00pm,N2A 1H2,-80.4477,43.4505,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
70 Bridgeport Road East,Waterloo,Walmart,519-746-1378,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N2J 2J9,-80.5151,43.4692,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1275 Highbury Avenue N.,London,Walmart,519-452-7814,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,9:00pm,N5Y 1A8,-81.2151,43.019,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1980 Ogilvie Road,Ottawa,Walmart,613-842-0111,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K1J 9L3,-75.6103,45.4318,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
1550 Cameron St.,Hawkesbury,Walmart,613-632-3455,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,6:00pm,8:00am,6:00pm,K6A 3S5,-74.6,45.5932,,2013-09-16 12:34:08 UTC,2013-09-16 12:34:08 UTC
600 Mitchell Road S.,Listowel,Walmart,519-291-9117,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,8:00am,10:00pm,N4W 3T1,-80.9775,43.7206,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
1111 Davis Drive,Newmarket,Walmart,905-830-9243,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,L3Y 8X2,-79.4299,44.0663,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
950 Lansdowne Street West,Peterborough,Walmart,705-876-9617,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K9J 1Z9,-78.3442,44.285,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
293 Bay Street,Sault-Ste-Marie,Walmart,705-254-1962,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P6A 1X3,-84.3361,46.512,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
285 Geneva Street,St Catharines,Walmart,905-646-4566,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L2N 2G1,-79.2409,43.1773,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
1101 Arthur Street West,Thunder Bay,Walmart,807-473-8035,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P7E 5S2,-89.306,48.3808,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
1020 Dawson Road,Thunder Bay,Walmart,807-345-8490,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P7B 1K6,-89.2563,48.4525,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"2877,chemin de Chambly",Longueuil,Walmart,450-670-5335,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J4L 1M8,-73.4614,45.521,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"3121,avenue de Granby",Montr,Walmart,514-255-7676,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H1N 2Z7,-73.5409,45.5802,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"12 675,rue Sherbrooke S.",Pointe-aux-Trembles,Walmart,514-642-4441,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H1A 3W7,-73.5125,45.6552,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"6700,chemin de la C",Montr,Walmart,514-737-1661,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H3S 2B2,-73.6371,45.503,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"101,boul. Cardinal-L",Pincourt,Walmart,514-453-5868,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J7V 3Y3,-73.9932,45.3849,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"940,13e Avenue Nord",Sherbrooke,Walmart,819-346-2626,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J1E 3J7,-71.8729,45.4222,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"450,boul. Poliquin",Sorel-Tracy,Walmart,450-743-2992,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J3P 7R5,-73.1034,46.0233,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
621 Fairville Blvd.,Saint John,Walmart,506-693-1668,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,E2M 4X5,-66.0928,45.2564,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
900 Cole Harbour Rd.,Dartmouth,Walmart,902-462-6236,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B2V 2J5,-63.5005,44.671,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
1065 Central Avenue,Greenwood,Walmart,,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B0P 1N0,-64.9218,44.9662,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
116 King St.,North Sydney,Walmart,902-794-6021,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B2A 3R7,-60.2649,46.2154,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
470 Topsail Road,St. John's,Walmart,709-368-9903,NL,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,A1E 2C3,-52.7517,47.5328,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
3850 Sheppard Ave. East Agincourt Mall,Agincourt,Walmart,416-291-4100,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M1T 3L4,-79.2923,43.7824,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
270 Kingston Road East R.R. #1,Ajax,Walmart,905-426-6160,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1S 4S7,-79.02,43.8632,,2013-09-16 12:34:09 UTC,2013-09-16 12:34:09 UTC
"630,boul. Lafl",Baie-Comeau,Walmart,418-589-9971,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G5C 2Y3,-68.2571,49.2002,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
900 St. Anne Street,Bathurst,Walmart,506-546-0500,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,6:00pm,E2A 6X2,-65.6873,47.6264,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
903-18TH Street North,Brandon,Walmart,204-726-5821,MB,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,9:00am,6:00pm,R7A 7S1,-99.9618,49.8655,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1 - 300 King Georges Rd. 24 Hwy.,Brantford,Walmart,519-759-3450,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N3R 5L7,-80.2812,43.1821,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1942 Parkdale Avenue,Brockville,Walmart,613-342-9293,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K6V 3G9,-75.6855,44.6138,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
"9000,boul. Leduc",Brossard,Walmart,450-672-5000,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J4Y 0E6,-73.4408,45.4471,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
9855 Austin Ave. Suite 300 Lougheed Mall,Burnaby,Walmart,604-421-0661,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3J 1N5,-122.896,49.249,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1212 - 37th St. SW,Calgary,Walmart,403-242-2205,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T3C 1S3,-114.141,51.0412,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
9650 Macleod Trail Macleod Mall,Calgary,Walmart,403-258-3988,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2J 0P7,-114.071,50.9671,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
5005 Northland Drive NW. Northland Village Shopping Centre,Calgary,Walmart,403-247-8585,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2L 2K1,-114.141,51.0971,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
"3800 Memorial Drive NE,Unit 1100 Malborough Mall",Calgary,Walmart,403-235-2352,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2A 2K2,-113.98,51.0525,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1110 - 57th Avenue NE,Calgary,Walmart,403-730-0990,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T2E 9B7,-114.038,51.1062,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
"300,rue Barkoff Galeries du Cap",Cap-de-la-Madeleine,Walmart,819-379-2992,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G8T 2A3,-72.5545,46.3667,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
120 Columbus Drive Conception Square,Carbonear,Walmart,709-596-5009,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,A1Y 1B3,-53.2454,47.7264,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
881 St. Clair Street,Chatham,Walmart,519-352-1142,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,N7M 5J7,-82.2223,42.4331,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
"1451,boul. Talbot Place du Royaume",Chicoutimi,Walmart,418-693-1500,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G7H 4C1,-71.0588,48.404,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
11 Shoal Harbour Drive,Clarenville,Walmart,709-466-3014,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,6:00pm,A5A 2C3,-53.9871,48.1678,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1812 Vedder Way,Abbotsford,Walmart,604-854-3575,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V2S 8K1,-122.271,49.0343,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
950 Brookdale Ave. Unit #20,Cornwall,Walmart,613-933-8366,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K6J 4P5,-74.7497,45.0247,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
90 Lamont Terrace,Dartmouth,Walmart,902-461-4474,NS,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,10:00am,10:00pm,B3B 0B5,-63.5673,44.6987,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
1450 Main St. South,Dauphin,Walmart,204-638-4808,MB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,R7N 3H4,-100.063,51.1371,,2013-09-16 12:34:10 UTC,2013-09-16 12:34:10 UTC
"1205,boul. Ren",Drummondville,Walmart,819-472-6313,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2C 7V4,-72.5184,45.8967,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
Hwy 17 East,Dryden,Walmart,807-223-7190,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,8:00pm,P8N 2Y6,-92.8144,49.7824,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
3020 Drinkwater Road,Duncan,Walmart,250-748-2566,BC,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,V9L 6C6,-123.721,48.8031,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
1- 5004 98 AVE. NW,Edmonton,Walmart,780-466-2002,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T6A 0A2,-113.42,53.538,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
18521 Stony Plain Rd. NW,Edmonton,Walmart,780-487-8626,AB,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,T5S 2V9,-113.642,53.5413,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
13703 - 40th St. NW,Edmonton,Walmart,780-476-4460,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T5Y 3B5,-113.403,53.5987,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
1203 Parsons Road N.W.,Edmonton,Walmart,780-463-6030,AB,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,7:00am,12:00am,T6N 0A9,-113.481,53.4405,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
413 Kensington Ave.,Estevan,Walmart,306-634-2110,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S4A 2A5,-102.969,49.1428,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
165 North Queen Street,Etobicoke,Walmart,416-239-7090,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M9C 1A7,-79.5575,43.6184,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
1399 Regent Street Regent Mall,Fredericton,Walmart,506-452-1511,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,E3C 1A3,-66.6633,45.9326,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
55 Roe Avenue,Gander,Walmart,709-256-7581,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,A1V 1W8,-54.5897,48.9584,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
300 Guelph Street Georgetown Market Place,Georgetown,Walmart,905-873-0400,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,8:00pm,L7G 4B1,-79.8944,43.6498,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
